GEOID20,NAME20,NAMELSAD20,TOWN_NAME,CouncilOfG,County,Area_SqMil,Area_Sqft,Area_SqM,HealthSens,SocioEcoFa,SensitiveP,PollExposu,PollSource,PollutionB,Score,Percentile,Rank,TotalPopul,PercentBla,PercentAme,PercentAsi,PercentNat,PercentOth,PercentHis,PercentWhi,TotalPerce,Unemployed,PovertyPer,Median_Inc
9009142500,1425,Census Tract 1425,New Haven,South Central Regional,New Haven,0.81955,22847731.8,2122623.741,8.7,8.6,8.9,6.766667,3.55,8.6,76.54,93.63,9.4,5646,24.14,0,0,0,19.78,48.53,53.67,92.45,35.6,24.14,42484
9009142601,1426.01,Census Tract 1426.01,New Haven,South Central Regional,New Haven,1.604736,44737485.23,4156248.38,8.4,9.5,9.1,6.655556,3.38,8.3,75.53,93.17,9.3,5938,32.01,0,6.01,0,14.08,43.85,42.66,95.96,41.8,27.42,46875
9007541100,5411,Census Tract 5411,Middletown,Lower CT River Valley,Middlesex,0.651329,18158021.1,1686935.361,7.6,6.3,7.2,6.055556,4.483333,8.3,59.76,81.91,8.2,2301,25.34,0,7.3,0,0,11.6,61.28,44.24,34.5,28.6,43929
9007541500,5415,Census Tract 5415,Middletown,Lower CT River Valley,Middlesex,0.472719,13178657.98,1224337.389,6.2,5.2,5.8,5.671429,5.17,8.2,47.56,73.04,7.3,3150,15.49,0,8.7,0,2.35,8.06,68,34.6,65.2,21.96,56188
9007610300,6103,Census Tract 6103,Clinton,Lower CT River Valley,Middlesex,6.432038,179314937.9,16658902.85,2.2,3.7,2.9,4.085714,0.785714,1.5,4.35,22.41,2.2,4211,0,0,2.49,0,1.97,7.98,92.09,12.44,29.8,8.3,111827
9007590102,5901.02,Census Tract 5901.02,Haddam,Lower CT River Valley,Middlesex,23.551068,656566103.6,60996986.99,1.5,0.3,0.5,3.485714,2.4625,1.9,0.95,8.53,0.9,4606,2.26,0,8.58,0,0,2.5,87.54,13.33,13.2,1.54,112397
9007680102,6801.02,Census Tract 6801.02,Westbrook,Lower CT River Valley,Middlesex,9.711672,270745889,25153116.16,2.9,7.4,5.1,4.814286,3.425,5,25.5,51.54,5.2,3616,1.58,0,0.03,0,5.23,11.5,77.1,18.34,49.3,14.31,63384
9007630101,6301.01,Census Tract 6301.01,Essex,Lower CT River Valley,Middlesex,6.592694,183793771.7,17075000.12,1.3,1.1,0.8,4.328571,4.745455,5.3,4.24,21.96,2.2,4007,0.77,0,4.94,0,0.72,3.69,89.22,10.13,20,7.65,88015
9007590101,5901.01,Census Tract 5901.01,Haddam,Lower CT River Valley,Middlesex,22.729679,633667092.5,58869599.24,1.5,1.8,1.4,3.333333,5.766667,4.4,6.16,26.73,2.7,3888,0.05,0,1.98,0,0,4.04,95.32,6.07,25,7.67,120903
9007680101,6801.01,Census Tract 6801.01,Westbrook,Lower CT River Valley,Middlesex,11.832037,329858255,30644834.66,2.6,2.4,2.4,4.685714,1.825,3.2,7.68,29.81,3,3184,0.6,0,2.01,0,2.67,13.85,85.58,19.13,7.7,4.3,91250
9007541301,5413.01,Census Tract 5413.01,Middletown,Lower CT River Valley,Middlesex,0.411203,11463673.38,1065010.107,7.1,3.8,5.4,6.685714,2.655556,7.8,42.12,68.15,6.8,2124,6.97,1.6,26.13,0,0.24,5.04,59.98,39.97,1.8,20.15,68462
9007541302,5413.02,Census Tract 5413.02,Middletown,Lower CT River Valley,Middlesex,0.420945,11735270.2,1090242.276,8.5,5.8,7.5,4.671429,1.814286,3.2,24,49.94,5,3847,19.78,0,11.75,0,3.61,11.72,59.97,46.87,11.1,13.7,75590
9007630102,6301.02,Census Tract 6301.02,Essex,Lower CT River Valley,Middlesex,5.262821,146719042.6,13630645.08,1.3,1.2,0.9,3.7,5.036364,4.4,3.96,20.82,2.1,2718,0,0,1.4,0,0,1.84,94.26,3.24,-9999,6.15,123571
9007585100,5851,Census Tract 5851,Durham,Lower CT River Valley,Middlesex,23.811017,663813052.7,61670250.59,2.5,2.5,2.4,3.4625,4.28,3.2,7.68,29.81,3,7242,0.1,0,1.05,0,1.27,2.9,93.14,5.32,59.8,6.36,133652
9007610400,6104,Census Tract 6104,Clinton,Lower CT River Valley,Middlesex,4.681884,130523437.6,12126024.14,1.8,0.5,0.7,4.5125,1.877778,3,2.1,14.33,1.4,3489,0,0,0.66,0,1.46,7.82,97.88,9.95,14,1.2,109583
9007542000,5420,Census Tract 5420,Middletown,Lower CT River Valley,Middlesex,1.583494,44145286.06,4101231.276,6,4.6,5.3,5.5875,6.15,9,47.7,73.27,7.3,4823,12.77,0,3.3,0,0,10.84,73.44,26.91,16.6,11.5,80250
9007640100,6401,Census Tract 6401,Killingworth,Lower CT River Valley,Middlesex,35.781951,997543548.4,92674828.18,1.2,0.7,0.5,2.42,2.442857,0.7,0.35,4.66,0.5,6276,0,0,1.47,0,0.64,2.28,92.32,4.38,13,5.56,117900
9007570300,5703,Census Tract 5703,Cromwell,Lower CT River Valley,Middlesex,6.520206,181772908.3,16887255.77,5.7,3.7,4.7,5.766667,5.008333,8.2,38.54,64.51,6.5,5897,4.38,0,4.07,0,0.41,5.49,87.33,14.35,12.8,21.27,94229
9007560200,5602,Census Tract 5602,Portland,Lower CT River Valley,Middlesex,2.651004,73905763.31,6866070.085,5.5,5.2,5.3,6.311111,4.858333,9,47.7,73.27,7.3,3719,2.2,0,0.22,0,2.29,9.92,88.36,14.63,39,16.04,76534
9007560100,5601,Census Tract 5601,Portland,Lower CT River Valley,Middlesex,22.202603,618973048.9,57504477.92,3.7,1.1,2.3,4.466667,4.41,5.3,12.19,36.52,3.7,5740,0.03,0,3.52,0,1.17,0.31,94.2,5.03,35.6,7.25,131000
9007670100,6701,Census Tract 6701,Old Saybrook,Lower CT River Valley,Middlesex,11.590093,323113259.1,30018204.03,2.1,3.2,2.6,5.857143,4.155556,7.7,20.02,45.85,4.6,4631,0.19,0,3.2,0,0,5.01,95.16,8.4,48.5,3.77,109651
9007542100,5421,Census Tract 5421,Middletown,Lower CT River Valley,Middlesex,1.923294,53618350.41,4981307.753,6.5,6.5,6.7,4.15,4.7,4.9,32.83,59.61,6,4065,15.79,0,5.14,0,4.65,20,68.24,45.58,73.2,20.46,65417
9007541200,5412,Census Tract 5412,Middletown,Lower CT River Valley,Middlesex,3.478441,96973365.15,9009120.422,8.2,5.8,7.3,5.288889,3.4,5.8,42.34,68.49,6.9,5339,21.3,0,5.51,0,0,9.16,72.3,35.96,40.3,17.16,75664
9007620100,6201,Census Tract 6201,Deep River,Lower CT River Valley,Middlesex,14.164187,394874862.5,36685075.14,2.4,5.4,3.8,3.266667,5.13,3.7,14.06,38.68,3.9,4473,1.59,0,0.72,0,0.29,6.22,96.13,8.81,26.6,7.67,79090
9007610100,6101,Census Tract 6101,Clinton,Lower CT River Valley,Middlesex,3.015462,84066257.52,7810010.885,2.6,4.7,3.6,6.1625,3.028571,7.3,26.28,52.9,5.3,2029,0.34,0.94,1.43,0,3.01,5.86,91.42,11.58,32.2,9.46,75417
9007670200,6702,Census Tract 6702,Old Saybrook,Lower CT River Valley,Middlesex,9.999699,278775621.1,25899102.68,2.5,3.9,3.2,6.142857,4,8,25.6,51.88,5.2,5875,0.82,0,0.24,0,1.79,4.1,97.16,6.94,4.7,12.1,87100
9007570200,5702,Census Tract 5702,Cromwell,Lower CT River Valley,Middlesex,2.490262,69424525.4,6449749.46,3.9,1.5,2.6,5.066667,3.644444,5.6,14.56,39.14,3.9,3511,1.82,0,3.25,0,0.31,2.25,90.29,7.63,43.6,3.9,122672
9007541402,5414.02,Census Tract 5414.02,Middletown,Lower CT River Valley,Middlesex,3.137698,87474013.14,8126601.742,5.8,5.9,5.9,5,4.025,5.9,34.81,61.32,6.1,5490,16.65,1.2,3.95,0,0.86,6.85,71.99,29.51,24,8.29,64932
9007541401,5414.01,Census Tract 5414.01,Middletown,Lower CT River Valley,Middlesex,8.715587,242976630.1,22573267.59,7.2,1,4,6.2875,3.25,7.6,30.4,57.45,5.8,3400,0.94,0.18,2.68,0,0.56,9.68,89.74,14.03,62.7,2.18,141250
9007550202,5502.02,Census Tract 5502.02,East Hampton,Lower CT River Valley,Middlesex,11.035398,307649250.5,28581550.62,2.7,1.8,2.1,2.675,4.522222,2.2,4.62,22.98,2.3,2912,1.3,0,0,0,0,3.3,94.47,4.6,55.7,6.58,109934
9007595102,5951.02,Census Tract 5951.02,East Haddam,Lower CT River Valley,Middlesex,21.438489,597670770.1,55525431.46,2.4,3,2.6,2.7125,3.4375,1.4,3.64,19.8,2,5395,0.35,0,0,0,0.67,1.96,96.83,2.98,51.5,15.19,88374
9007550201,5502.01,Census Tract 5502.01,East Hampton,Lower CT River Valley,Middlesex,12.38463,345263678.6,32076045.35,1.9,0.4,0.7,2.528571,3.775,1.4,0.98,9.1,0.9,4148,0.19,0,2.8,0.36,0,4.24,92.86,7.59,40.1,5.64,119568
9007595101,5951.01,Census Tract 5951.01,East Haddam,Lower CT River Valley,Middlesex,35.14286,979726697.7,91019588.59,1.2,0.6,0.5,1.983333,2.566667,0.3,0.15,2.5,0.3,3578,0,0,0.17,0,0.5,2.04,95.19,2.71,17.2,9.83,107885
9007680200,6802,Census Tract 6802,Middletown,Lower CT River Valley,Middlesex,18.987747,529347995.4,49178037.99,4.7,6.2,5.5,6.066667,4.233333,8.1,44.55,70.88,7.1,5801,19.57,0,0.29,0,0.45,10.19,74.45,30.49,55.6,20.68,71886
9007580100,5801,Census Tract 5801,Middlefield,Lower CT River Valley,Middlesex,13.258823,369634763,34340193.18,2.9,2,2.3,3.2625,3.577778,2.3,5.29,24.8,2.5,4276,0.44,0,3.44,0,0.4,3.25,92.61,7.53,27.7,12.63,90125
9007541700,5417,Census Tract 5417,Middletown,Lower CT River Valley,Middlesex,0.769849,21462151.37,1993899.107,7.8,7.1,7.7,6.7125,4.354545,9.1,70.07,89.87,9,3487,18.76,0.77,2.38,0,6.14,16.09,65.18,44.14,90.7,35.98,36744
9007542200,5422,Census Tract 5422,Middletown,Lower CT River Valley,Middlesex,1.472375,41047457.31,3813433.569,4.5,1.7,3,2.966667,2.166667,1,3,18.09,1.8,1752,3.25,0,3.77,0,1.94,4.57,80.25,13.53,4.5,8.33,94286
9007570100,5701,Census Tract 5701,Cromwell,Lower CT River Valley,Middlesex,3.939958,109839723.9,10204444.27,5.2,3.9,4.5,6.544444,3.62,8.4,37.8,63.94,6.4,4844,11.04,0.81,5.45,0,0.5,12.7,72.42,30.49,16.6,8.85,77824
9007541600,5416,Census Tract 5416,Middletown,Lower CT River Valley,Middlesex,0.33861,9439899.936,876995.4014,7.1,8.1,7.9,7.2375,4.645455,9.4,74.26,92.95,9.3,1585,14.57,9.34,5.24,0,2.27,18.55,64.29,49.97,19,46.93,26061
9007600100,6001,Census Tract 6001,Chester,Lower CT River Valley,Middlesex,16.827404,469121090,43582775.39,2.4,3.9,3.1,4.283333,4.59,5.1,15.81,41.75,4.2,3787,1.74,0.16,0.87,0,1.77,4.81,91.42,9.35,24.7,10.87,93333
9007610200,6102,Census Tract 6102,Clinton,Lower CT River Valley,Middlesex,4.889234,136304011,12663056.98,2.1,5.1,3.5,5.3125,2.583333,5.1,17.85,44.25,4.4,3554,0,0,0.73,0,0.93,8.67,97.21,10.33,39.2,9.05,96658
9007550100,5501,Census Tract 5501,East Hampton,Lower CT River Valley,Middlesex,13.475945,375687787,34902537.5,2.8,5,3.7,2.15,3.625,0.9,3.33,19.34,1.9,5798,1.17,1.31,4.5,0,0.34,3.38,87.81,10.71,42.9,9.21,98208
9005320200,3202,Census Tract 3202,Winchester,Northwest Hills,Litchfield,23.974257,668363935.6,62093041.44,4.9,4.7,4.8,3.242857,4.922222,3.5,16.8,43.34,4.3,4387,0,0.3,0.02,0,0,1.46,97.93,1.78,58.3,14.77,71265
9005266100,2661,Census Tract 2661,Kent,Northwest Hills,Litchfield,49.609111,1383022639,128487007.6,1.5,4.1,2.7,2.14,4.1125,1.2,3.24,19,1.9,2970,0.94,0.07,3.16,0,0.64,5.45,90.07,10.27,50,7.85,89348
9005298400,2984,Census Tract 2984,Harwinton,Northwest Hills,Litchfield,24.332242,678343974.6,63020217.41,0.8,0.2,0.2,2.471429,2.766667,0.8,0.16,2.84,0.3,2820,0,0,0.39,0,0.85,1.7,96.28,2.94,14.5,3.43,166548
9005342100,3421,Census Tract 3421,Bethlehem,Naugatuck Valley,Litchfield,19.66025,548096318.6,50919814.21,0.8,1.1,0.6,2.22,2.4,0.5,0.3,3.98,0.4,3408,0.88,0,2.2,0,1.73,3.29,92.46,8.1,11.5,10.1,95338
9005310602,3106.02,Census Tract 3106.02,Torrington,Northwest Hills,Litchfield,2.368105,66018976.52,6133363.617,3.7,4.3,3.9,2.685714,2.7375,1,3.9,20.48,2.1,4461,0.72,0,1.55,0,0,4.53,95.49,6.79,43.4,17.51,75868
9005250100,2501,Census Tract 2501,Bridgewater,Western CT,Litchfield,17.311891,482627832.3,44837592.81,2.2,0.8,1.2,2.028571,2.3625,0.3,0.36,4.78,0.5,1824,0.6,0,0.55,0,0.33,3.62,96.82,5.1,43.4,4.28,138272
9005265100,2651,Census Tract 2651,Warren,Northwest Hills,Litchfield,27.548563,768009866.3,71350451.33,0.2,1.7,0.5,2.04,0.8,0.1,0.05,1.25,0.1,1383,2.31,0,5.86,0,0.29,9.18,82.14,17.64,34,7.16,133125
9005253100,2531,Census Tract 2531,New Milford,Western CT,Litchfield,1.959686,54632898.84,5075562.387,5.1,6.1,5.6,2.4625,2.52,0.8,4.48,22.75,2.3,3291,2.64,0.24,4.5,0,1.91,11.12,88.36,20.42,29.8,17.66,58908
9005310803,3108.03,Census Tract 3108.03,Torrington,Northwest Hills,Litchfield,2.292317,63906127.41,5937073.511,5.2,5.7,5.5,4.2,4.933333,5.3,29.15,56.09,5.6,5526,2.32,0.54,6.15,0,0.51,10.3,85.7,19.82,24.5,31.19,62174
9005310804,3108.04,Census Tract 3108.04,Torrington,Northwest Hills,Litchfield,5.458885,152184992.6,14138448.46,3.7,6.3,5,2.9625,2.3625,1.1,5.5,25.14,2.5,2930,2.9,0,0,0,5.73,15.29,85.9,23.92,59.8,16.84,49767
9005262100,2621,Census Tract 2621,Sharon,Northwest Hills,Litchfield,59.559665,1660428153,154258823.1,2.8,3.5,3.1,2.4375,3.188889,1,3.1,18.66,1.9,2679,0.22,0,1.64,0,7.84,2.72,90.22,12.43,15.2,13.64,93385
9005310300,3103,Census Tract 3103,Torrington,Northwest Hills,Litchfield,0.374614,10443626.28,970244.6302,4.9,8,6.6,5.4875,5.1,7.8,51.48,76.79,7.7,1680,14.94,0.83,0.48,0,1.43,15.48,79.64,33.15,110.5,30.74,46607
9005310801,3108.01,Census Tract 3108.01,Torrington,Northwest Hills,Litchfield,1.585709,44207020.17,4106966.564,5.1,6.6,5.9,5.0625,5.47,7.5,44.25,70.76,7.1,2381,2.52,0,0.17,0,2.48,16.04,85.64,21.21,4,26.29,50156
9005360200,3602,Census Tract 3602,Watertown,Naugatuck Valley,Litchfield,21.562019,601114579.9,55845371.86,2.5,4,3.2,4.45,5.654545,6.4,20.48,46.53,4.7,7610,0.17,0,4.63,0,0.26,3.26,93.89,8.32,71.1,9.3,101571
9005425400,4254,Census Tract 4254,Plymouth,Naugatuck Valley,Litchfield,13.351565,372220266.8,34580394.34,5.6,3.1,4.2,2.575,4.083333,1.8,7.56,29.69,3,4817,1.49,0.12,0.71,0,0.79,7.22,91.22,10.34,55.9,14.44,92600
9005425500,4255,Census Tract 4255,Plymouth,Naugatuck Valley,Litchfield,1.795146,50045807.28,4649407.635,6.5,4.4,5.5,3.65,4.066667,3.4,18.7,44.71,4.5,2907,0.34,0,0.03,0,0.38,2.41,92.09,3.16,0,10.01,72107
9005260200,2602,Census Tract 2602,North Canaan,Northwest Hills,Litchfield,19.47783,543010746,50447349.06,2.5,6.1,4.1,3.385714,3.95,2.8,11.48,35.61,3.6,3209,1.87,0,0,0,4.36,11.03,91.8,17.26,17.4,24.01,60789
9005267100,2671,Census Tract 2671,Washington,Northwest Hills,Litchfield,38.64199,1077276857,100082294.9,0.1,5.1,2.5,2.3,3.5,1,2.5,15.81,1.6,3619,1.38,0,1.71,0,1.85,11.96,87.21,16.91,37.6,13,109712
9005298300,2983,Census Tract 2983,Harwinton,Northwest Hills,Litchfield,6.808559,189811726.4,17634086.41,1.4,0.4,0.5,4.35,4.488889,5.1,2.55,16.38,1.6,2679,2.2,0,0,0,0,0.63,97.42,2.84,6,6.49,94504
9005310700,3107,Census Tract 3107,Torrington,Northwest Hills,Litchfield,19.810492,552284821.7,51308938.88,3.9,5.1,4.4,3.4,4.375,3.2,14.08,38.79,3.9,4095,3.25,0,1.25,0,0,7.11,90.57,11.6,11.1,9.78,65824
9005360300,3603,Census Tract 3603,Watertown,Naugatuck Valley,Litchfield,2.222691,61965062.04,5756742.637,4.4,3.5,3.8,6.128571,4.645455,8.6,32.68,59.39,5.9,3262,3.4,0,0.37,0,1.72,19.25,91.48,24.74,51.3,6.62,81389
9005425601,4256.01,Census Tract 4256.01,Norfolk,Northwest Hills,Litchfield,46.448584,1294912198,120301279.8,1.9,3.5,2.6,2.05,2.9625,0.6,1.56,11.15,1.1,1685,0.42,0.24,0.71,0,0.59,4.09,90.27,6.05,13.8,15.33,76382
9005320101,3201.01,Census Tract 3201.01,Winchester,Northwest Hills,Litchfield,0.235163,6555975.715,609070.0741,4.7,4.8,4.7,4.128571,4.5375,4.7,22.09,48.24,4.8,1377,6.25,0,0,0,3.12,14.23,85.48,23.6,-9952.9,35.98,53911
9005320102,3201.02,Census Tract 3201.02,Winchester,Northwest Hills,Litchfield,9.61343,268007054.4,24898670.1,5.4,5.7,5.6,3.528571,5.525,4.5,25.2,50.97,5.1,4571,0.66,0.44,0,0,3.96,6.15,90.18,11.2,21.7,17.38,66383
9005425700,4257,Census Tract 4257,New Milford,Western CT,Litchfield,6.962282,194097288.6,18032228.16,5.1,5.9,5.5,4.533333,4.575,5.5,30.25,57.34,5.7,5276,3.92,0,5.48,0,4.25,11.28,81.35,24.92,21.8,10.34,75653
9005425602,4256.02,Census Tract 4256.02,Canaan,Northwest Hills,Litchfield,33.235996,926566377.3,86080833.21,1.7,5.4,3.5,2.3,2.811111,0.7,2.45,15.59,1.6,1223,1.39,0,1.55,0,0,0.41,94.85,3.35,64.9,18.07,80938
9005360400,3604,Census Tract 3604,Watertown,Naugatuck Valley,Litchfield,2.105198,58689552.12,5452437.808,4.9,4.1,4.4,4.3,4.9,5.4,23.76,49.37,4.9,5920,0,0,0,0,0.88,8.23,91.47,9.1,17.2,10.82,70994
9005253200,2532,Census Tract 2532,New Milford,Western CT,Litchfield,12.055101,336076918.3,31222567.39,2.3,2.5,2.2,3.1875,2.211111,1.3,2.86,17.52,1.8,7056,1.84,0,3.78,0,5.07,10.66,85.7,21.36,43.7,4.25,115297
9005349200,3492,Census Tract 3492,Thomaston,Naugatuck Valley,Litchfield,3.609534,100628037.7,9348650.615,3.3,5.4,4.2,5.1375,4.23,6.4,26.88,53.7,5.4,2311,1.08,0,3.33,0,1.34,5.5,94.24,11.25,28,10.97,69662
9005362101,3621.01,Census Tract 3621.01,Woodbury,Naugatuck Valley,Litchfield,10.118844,282097193.1,26207686.82,0.2,2.6,1,2.95,3.644444,2,2,14.11,1.4,4314,1,0,3.22,0,0.49,3.71,91.91,8.41,24.3,8.25,74606
9005300400,3004,Census Tract 3004,Litchfield,Northwest Hills,Litchfield,11.675445,325492715.1,30239262.73,1.7,3.1,2.2,3.1,3.63,2.2,4.84,23.44,2.3,1944,4.58,0,3.96,0,4.42,6.58,82.56,19.55,69.8,11.1,101932
9005300500,3005,Census Tract 3005,Litchfield,Northwest Hills,Litchfield,23.693206,660528687.5,61365123.08,0.8,1.9,0.9,2.7,3.722222,1.7,1.53,10.81,1.1,3784,1.19,0,1.06,0,0.13,4.18,91.33,6.55,16.1,7.27,87188
9005360100,3601,Census Tract 3601,Watertown,Naugatuck Valley,Litchfield,3.624354,101041187.5,9387033.487,4.3,5.6,4.9,4.3625,3.177778,4,19.6,45.39,4.5,5318,3.27,0.55,0.6,0,5.04,16.64,83.53,26.1,61.9,11.86,73229
9005425300,4253,Census Tract 4253,Plymouth,Naugatuck Valley,Litchfield,7.18885,200413626.4,18619035.15,3.6,4.4,3.9,3.366667,4.366667,3.1,12.09,36.18,3.6,3981,1.18,0,0,0,0.78,11.55,93.57,13.51,24.6,16.67,91971
9005261100,2611,Census Tract 2611,Salisbury,Northwest Hills,Litchfield,60.071868,1674707553,155585422.7,1.2,2.7,1.7,2.342857,4.15,1.4,2.38,15.13,1.5,4048,0.67,0,0.99,0,0.49,2.05,95.58,4.2,50.3,8.24,87688
9005253400,2534,Census Tract 2534,New Milford,Western CT,Litchfield,15.984205,445614074.3,41398902.16,4,4.1,3.9,3.222222,3.763636,2.4,9.36,32.99,3.3,6175,2.57,0.16,0.97,0,3.47,7.94,88,15.11,41.2,6.2,103176
9005349100,3491,Census Tract 3491,Thomaston,Naugatuck Valley,Litchfield,8.5955,239628786.9,22262242.78,2.2,2.9,2.5,4.4125,4.4,5.1,12.75,37.43,3.7,5186,1.1,0,2.24,0,0.31,10.22,92.15,13.86,33.9,6.21,101789
9005253500,2535,Census Tract 2535,New Milford,Western CT,Litchfield,26.76814,746252902.7,69329163.27,2.1,5.2,3.6,1.9,2.822222,0.4,1.44,10.58,1.1,6276,1.96,0,0.99,0,0.22,5.93,87.75,9.1,119,20.83,104671
9005296100,2961,Census Tract 2961,Goshen,Northwest Hills,Litchfield,45.186764,1259734671,117033180.5,0.4,1.5,0.5,2.08,1.816667,0.2,0.1,1.82,0.2,3139,0.1,0,4.75,0,1.72,3.63,89.65,10.19,29.7,11.12,127344
9005310601,3106.01,Census Tract 3106.01,Torrington,Northwest Hills,Litchfield,5.241567,146126502.2,13575596.28,3.3,0.9,1.8,3.685714,2.616667,2.3,4.14,21.5,2.2,3321,3.13,0,1.17,0,1.02,1.63,89.46,6.96,21.9,7.11,95278
9005306100,3061,Census Tract 3061,New Hartford,Northwest Hills,Litchfield,38.172967,1064201233,98867529.73,0.2,0.6,0.1,3.0125,4.06,2.3,0.23,3.53,0.4,6685,0.03,0.15,1.59,0,1.08,1.32,95.5,4.16,95.5,2.55,100156
9005263200,2632,Census Tract 2632,Cornwall,Northwest Hills,Litchfield,46.314428,1291172160,119953818.8,0.9,3.6,2.1,2.1,2.888889,0.6,1.26,10.13,1,1379,0.58,0,4.35,0,0.22,5.8,92.31,10.95,28.3,11.6,95089
9005300100,3001,Census Tract 3001,Litchfield,Northwest Hills,Litchfield,21.436383,597612053.1,55519976.47,1.8,4.5,3.1,2.242857,2.542857,0.5,1.55,11.04,1.1,2433,1.48,0,3.21,0,0,1.93,94.41,6.62,49.9,15.5,105920
9005362102,3621.02,Census Tract 3621.02,Woodbury,Naugatuck Valley,Litchfield,26.523032,739419703.3,68694338.28,0.1,0.1,0,2.316667,2.675,0.7,0,0,0,5448,0.84,0.46,0.86,0,1.63,2.44,94.03,6.24,9.5,4.06,113750
9005268100,2681,Census Tract 2681,Roxbury,Northwest Hills,Litchfield,26.356201,734768700,68262245.93,0.1,1,0.3,2.5,2.085714,0.6,0.18,3.19,0.3,2104,0.19,0,3.47,0,0,3.09,94.53,6.75,18.3,7.81,107328
9005290100,2901,Census Tract 2901,Barkhamsted,Northwest Hills,Litchfield,38.830167,1082522930,100569671.1,0.5,0.7,0.3,2.325,4.211111,1.4,0.42,5.46,0.5,3659,0.05,0,0.33,0,0,2.79,96.99,3.17,67.6,4.89,107969
9005293100,2931,Census Tract 2931,Colebrook,Northwest Hills,Litchfield,32.92546,917909146.6,85276550.16,1.5,0.1,0.4,2,2,0.2,0.08,1.59,0.2,1422,1.34,0,0.84,0,0,0.84,94.94,3.02,4.5,8.78,106406
9005303100,3031,Census Tract 3031,Morris,Northwest Hills,Litchfield,18.717862,521824052.2,48479040.8,1,2.4,1.4,2.116667,2.7875,0.5,0.7,7.39,0.7,2149,2.75,0.33,0,0,0,1.21,94.74,4.28,118.8,15.73,94167
9005310100,3101,Census Tract 3101,Torrington,Northwest Hills,Litchfield,1.306158,36413603.01,3382934.417,5,7.2,6.2,5.0625,4.911111,7,43.4,69.06,6.9,4017,3.04,0,4.28,0,1.87,11.25,84.57,20.44,81,16.12,57702
9005310200,3102,Census Tract 3102,Torrington,Northwest Hills,Litchfield,0.537952,14997235.59,1393288.778,5.6,7.8,6.9,5.0375,5.7125,7.6,52.44,77.82,7.8,2540,10.08,0.43,2.72,0,1.5,22.2,77.76,36.93,37.8,45.8,46750
9005310400,3104,Census Tract 3104,Torrington,Northwest Hills,Litchfield,0.7793,21725647.54,2018378.703,4,4.9,4.4,4.2125,3.06,3.6,15.84,41.87,4.2,2540,3.58,0,1.65,0,5.55,8.82,88.07,19.61,108.6,11.05,81115
9005310500,3105,Census Tract 3105,Torrington,Northwest Hills,Litchfield,0.562794,15689801.9,1457630.294,4.4,5.9,5.1,3.6375,3.4875,2.9,14.79,40.05,4,1956,1.02,0,2.04,0,5.57,10.43,89.62,19.07,63.8,17.34,68438
9003460204,4602.04,Census Tract 4602.04,Farmington,Capital Region,Hartford,6.64236,185178364.3,17203632.98,2.8,6.1,4.3,5.1625,4.144444,6.4,27.52,54.72,5.5,5804,3.57,0,23.59,0,0.03,6.43,69.97,33.61,49.7,16.88,71275
9003410101,4101.01,Census Tract 4101.01,Burlington,Northwest Hills,Hartford,17.146605,478019919.9,44409503.74,0.2,0.8,0.2,3.1,2.144444,1.1,0.22,3.41,0.3,5249,0.36,0,2.72,0,1.1,5.94,91.88,10.14,59.7,4.08,142753
9003410102,4101.02,Census Tract 4101.02,Burlington,Northwest Hills,Hartford,13.263952,369777753.3,34353477.41,0.3,1.3,0.4,3.516667,2.3,1.8,0.72,7.62,0.8,4262,0.59,0,2.96,0,0,1.69,89.61,5.23,46.2,7.16,146023
9003524501,5245.01,Census Tract 5245.01,Hartford,Capital Region,Hartford,0.195347,5445959.205,505946.1658,9,8.9,9.1,5.55,3.044444,6.1,55.51,79.41,7.9,3621,12.51,0,0.83,0,23.25,44.88,42.5,81.47,9.5,21.49,43531
9003514400,5144,Census Tract 5144,Manchester,Capital Region,Hartford,0.945034,26346040.97,2447627.298,7.9,6.2,7.4,4.9125,4.1875,5.9,43.66,69.51,7,4603,19.25,0,0.59,0,6.41,16.92,69.59,43.17,38.5,24.38,58906
9003514500,5145,Census Tract 5145,Manchester,Capital Region,Hartford,1.050813,29294987.84,2721593.427,7.7,6,7.1,5.111111,3.92,6.1,43.31,68.94,6.9,4890,17.12,0,10.59,0,5.71,16.34,56.63,49.75,25.2,18.28,76504
9003514600,5146,Census Tract 5146,Manchester,Capital Region,Hartford,0.82815,23087502.67,2144899.184,8.3,7.2,8,4.077778,3.7625,4,32,58.48,5.9,5195,17.75,0,2.93,0,10.41,20.27,65.35,51.36,6.8,36.96,55333
9003514700,5147,Census Tract 5147,Manchester,Capital Region,Hartford,0.53415,14891239.75,1383441.442,8.5,8.2,8.6,3.7375,4.414286,4,34.4,60.86,6.1,5005,33.83,0,9.05,0,22.34,43.32,29.25,108.53,58.2,37.94,42621
9003514800,5148,Census Tract 5148,Manchester,Capital Region,Hartford,0.531784,14825282.58,1377313.821,7.2,7.8,7.8,3.3125,3.4,2.3,17.94,44.37,4.4,3311,25.67,0,9.27,0,15.98,30.38,48.35,81.3,63.2,36.03,58808
9003514900,5149,Census Tract 5149,Manchester,Capital Region,Hartford,1.377771,38410047.14,3568410.146,7.3,2.6,4.9,2.8875,2.928571,1.3,6.37,27.53,2.8,3029,5.08,0,0,0,0.89,8.65,87.29,14.63,33.1,7.11,97909
